idea_text,label,source
"Combat Flip Flops - Business Idea: a line of flip-flops, belts, and other accessories manufactured in war torn and volatile territories . Veteran owned and operated, Combat Flip Flops is on a mission to create peaceful, forward-thinking opportunities for self-determined entrepreneurs affected by conflict.",1,SharkTank
"Major Mom - Business Idea: a service to professionally organize cluttered rooms . Major MomÂ® is a residential organizing service company that helps you get organized in your home, office, or garage.",0,SharkTank
R. Riveter - Business Idea: handbags made from upcycled military materials and manufactured by military spouses . R. Riveter offers purses and accessories â€œmade by the hand of spouses wherever the military takes themâ€.,1,SharkTank
Custard Stand Food Products - Business Idea: hot dog chili . Custard Stand is a hot dog and chili restaurant chain with packaged foods distributed in stores.,0,SharkTank
"Insta-Fire - Business Idea: a fire starter product with less chemicals . Insta-Fire is a fire starting material that is safe, can start a fire in any weather condition, and can be stored for decades for emergency preparedness or camping.",1,SharkTank
"PRx Performance - Business Idea: weightlifting and gym equipment for use in small spaces . PRx Performance creates products for serious lifters, including a garage gym that folds out of the way so you can still park your car.",1,SharkTank
Rags to Raches - Business Idea: a line of one-piece rompers for children . Rags to Raches creates a hot line of kids rompers and other fun t-shirts and outfits for your kids and you.,1,SharkTank
"Clean Sleep - Business Idea: a service to clean mattresses and associated bedding . Clean Sleep provides a services that sanitizes your mattress so youâ€™re not sleeping on all that dead skin, dust, and mites â€“ yuk!",0,SharkTank
"Nohbo - Business Idea: concentrated balls of shampoo and conditioner designed to reduce waste from plastic bottles . NNohbo is an eco-friendly shampoo ball â€“ with no plastic shampoo bottles â€“ wrapped in a biodegradable plant-based material. Each Nohbo is a single use ball of shampoo, conditioner, body wash, or shaving cream.",1,SharkTank
"Sworkit - Business Idea: a personalized customizeable workout app . Sworkit a fitness app that allows you to customize workouts for the amount of time you have for strength, yoga, pilates and stretching routines requiring no equipment.",1,SharkTank
TUTUblue - Business Idea: a line of full-body swimsuits to prevent sun damage . Tutublue is a one piece beach suit with built-in UPF50 fabric to protect you from the sun and look stylish at the same time.,0,SharkTank
"2400 Expert - Business Idea: a test prep resource for mastering the SAT test, created by a student who earned a perfect score . Prep Expert (formerly 2400 Expert) is an SAT & ACT test preparation service created and run by someone who actually scored a perfect 2400 on the SATs.",1,SharkTank
CO.ALITION - Business Idea: a backpack with an integrated wireless hard drive that can charge mobile devices . CO.ALITION makes backpacks for tech folks by integrating a power supply and more into the functional designs.,0,SharkTank
"IcyBreeze - Business Idea: a portable air conditioner built into a cooler . The IcyBreeze is a cooler slash portable air conditioner â€“ perfect for camping, boating, sports, tailgating, travel, and emergency relief.",0,SharkTank
Shefit - Business Idea: an adjustable sports bra . ShefitÂ® creates adjustable sports bras that really work for women of all sizes and athletic levels.,1,SharkTank
"Controlled Chaos - Business Idea: hair care products for very curly hair . Controlled Chaos Hair Creme enhances and supports your curly hair to give you soft, defined, bouncy, shiny curls with all natural ingredients.",1,SharkTank
"Ezpz - Business Idea: an all-in-one placemat and plate with suction cups designed for use by toddlers . EzPz happy mats are all-in-one placemat + plate that suctions to the table capturing kidsâ€™ messes and eliminating tipped bowls and spilled food. Kids and parents, (and therapists) love it.",1,SharkTank
"Hungry Harvest - Business Idea: ""Hungry Harvest"" a service delivering less-appealing surplus produce at lower costs. Hungry Harvest sources produce that would normally go to waste and recaptures it to and delivers it to reduce food waste and feed hungry families.",1,SharkTank
"Sprëtz - Business Idea: a deodorizer for both breath and hands . Spretz is the first all natural 2-in-1 spray freshener that delivers a powerful mist of freshness to both your breath and your hands â€“ good for removing unwanted odors associated with cheese, garlic, smoke, coffee and fish.",1,SharkTank
"Glow Recipe - Business Idea: a line of skin treatment products with Korean influences . Glow Recipe is a platform to help women all over the world to look more beautiful by identifying, curating, and bringing to market best-of-breed products and skincare secrets from Korea, the modern epicenter of beauty innovation.",1,SharkTank
Leaux Racing Trikes - Business Idea: a recumbent tricycle modified for speed and maneuverability . The Leaux Racing Trike is a new creation with three wheels and a reclined seat. Itâ€™s a tricycle but made for racing.,0,SharkTank
"Sarah Oliver Handbags - Business Idea: designer handbags hand-knitted by senior citizens .  Sarah Oliver Handbags offers purses, clutches and shoulder bags that are hand knit by a fabulous team of senior knitters.",1,SharkTank
Trunkster - Business Idea: a high-tech travel suitcase . Trunkster is luggage featuring a sliding door for zipper-less entry and even a charging station for your phone.,1,SharkTank
"ABS Protein Pancakes - Business Idea: a low-calorie, gluten-free, low-carb, high-protein line of pancake mixes .  ABS Protein Pancakes allows you to enjoy delicious flavored pancakes with 26g of protein and 6 grams of carbs for each pancake.",1,SharkTank
Extreme Sandbox - Business Idea: a service that allows clients to play with heavy-duty construction equipment . Extreme Sandbox is a Heavy Equipment Adventure company that lets clients play on construction equipment.,1,SharkTank
"FireAvert - Business Idea: a device which shuts off power to a stove in case of a fire alarm . FireAvert syncs to your smoke alarm and when smoke is detected, it turns off your stove.",1,SharkTank
"Total Tie Keep - Business Idea: a necktie accessory that maintains a neat, professional appearance . The Total Tie Keep is a small, hidden clothing accessory that links the tie loosely to the shirt to control and prevent bad tie behavior and keep you looking sharp and professional.",0,SharkTank
"Beard Head - Business Idea: novelty hats and beanies with detachable face masks that resemble beards . Beard Head creates unique, fun and functional hats and beanies with hand-knit detachable beard facemasks â€“ perfect for skiing without freezing your face.",0,SharkTank
GeekMyTree - Business Idea: Christmas tree lights with smart technology for indoor light displays . GeekMyTree makes electronic lights that make it easy to bring the fun and excitement of extreme outdoor light shows inside to the family Christmas tree.,1,SharkTank
"Lovepop - Business Idea: stationery and greeting cards with 3D pop-up art . More than just a greeting card, lovepops feature an intricate laser-cut, hand-crafted 3D pop-up sculpture that tells them you really care.",1,SharkTank
PiperWai - Business Idea: a natural deodorant without chemicals . PiperWai is a uniquely effective natural charcoal paste deodorant for both men and women.,1,SharkTank
"National Association of Bubble Soccer - Business Idea: a league and licensing group for bubble soccer . The National Association of Bubble Soccer rents, sells, and provides official rules for bubble soccer leagues in over 35 cities in the USA.",0,SharkTank
"Brazi Bites - Business Idea: a gluten-free Brazilian cheese bread . Brazi Bites brings one of Brazilâ€™s most popular snack food to the U.S. â€“ Brazilian Cheese Bread, or â€œpao de queijo,â€ in Portuguese.",1,SharkTank
"Socktabs - Business Idea: a connector to keep socks together to prevent loss during washing and drying . SockTABs is a solution to the missing sock. Put them on your socks before or after wearing them, and when you wash them, they will come out together.",1,SharkTank
Umano - Business Idea: clothing featuring art by children with proceeds providing backpacks of school supplies . Umano takes kids art and makes high quality shirts and then gives backpacks for kids to empower them to unleash their creativity.,1,SharkTank
"Frends - Business Idea: a designer brand of headphones with changeable styles . Frends demoed a collection of fashionable electronic accessories, specifically headsets with interchangeable designer looks on Shark Tank.",0,SharkTank
Petnostics - Business Idea: a chemical testing kit designed to test pet's urine for health issues . Petnostics allows you to check your petâ€™s health instantly with this app and kit featured on Shark Tank,1,SharkTank
popSLATE - Business Idea: a smartphone case that adds a rear second screen with quick access to frequently desired information . popSlate is a smartphone case that adds a rear second screen with quick access to data that you program on it so you donâ€™t have to keep turning on your phone to check apps.,0,SharkTank
Slyde Handboards - Business Idea: a small waveriding board that straps to the user's hand . Slyde Handboards make small wave riding boards that straps to your hand and allow you to ride waves anytime even without your surfboard.,1,SharkTank
"AfreSHeet - Business Idea: a bedsheet with removable disposable layers for easier cleaning . AfreSHeet is the worldâ€™s first and only fitted sheet with seven soft, waterproof peel away layers. If you soil the sheet, INSTANTLY peel away that layer to reveal a new one below.",0,SharkTank
Grip Clean - Business Idea: a natural hand soap that uses dirt to remove heavy grease . Grip Clean is an all-natural industrial strength hand soap â€“ made with dirt â€“ created by three-time XGames medalist Bryce Hudson.,1,SharkTank
"PolarPro - Business Idea: a line of accessories and filters for digital photography and drones . PolarPro manufactures accessories and snap-on filters for GoPros, drones, and cell phones. All battle-tested by the action sports founders.",1,SharkTank
"Unshrinkit - Business Idea: a product to help unshrink wool garments . Unshrinkit is the emergency sweater saver. Its patent-pending solution unshrinks shrunken wool clothing. Each bottle of Unshrinkit is hand safe, color safe, and sweater safe.",1,SharkTank
"Clean Cube - Business Idea: a digital doorman storage system for drop-off and pick-up of various delivery items . Clean Cube is a cleaning, delivery service for buildings so renters can drop off and pick up laundry without leaving the building or finding a shop.",0,SharkTank
"Saavy Naturals - Business Idea: a line of beauty bars and lotions made from food-grade ingredients . Saavy Naturals is Artisan Body Care thatâ€™s 100% natural, and made from 100% food grade ingredients. Our entire line is also Vegan, Gluten-free, Soy-free, non-GMO, and Palm-free. Good for your skin and a feast for your senses.",1,SharkTank
"Simply Fit Board - Business Idea: a modified balance board for better workouts . The Simply Fit Board is a workout balance board that twists. Designed to be a fun workout that targets your waist and muffin top, improves balance and strengthens your core. Can be used in a variety of workouts.",1,SharkTank
"Wink Frozen Desserts - Business Idea: a healthier alternative to ice cream that is dairy free, vegan, and just 100-calories per pint . Wink Frozen Deserts is a non-dairy, non-gluten, healthy alternative for ice cream. They have 10 very cool flavors and most are only 100 calories for an entire pint.",0,SharkTank
"Beard King - Business Idea: a bib used while shaving to catch cut facial hairs . Beard King is an accessory that allows you to trim your beard and keep all the clippings from going everywhere â€“ like the soap, toothbrushes, floor â€“ and making clean up simple and easy.",1,SharkTank
"Fixed - Business Idea: a smartphone app that helps overturn invalid parking and traffic violation tickets . Fixed is the easiest way to deal with a traffic ticket â€“ submit your ticket and if they can help you, theyâ€™ll let you know and get the ticket and point dismissed. Fast & Free Ticket Review. Attorneys from $150. 90% success rate.",1,SharkTank
"Hatch Baby - Business Idea: a smart changing pad that syncs information on the infant to a smartphone . Hatch Baby is a baby changing station with scale and feeding/diaper/more tracker all-in-one, that tracks all your baby health info and gives it to you in an app for your phone to help you track your babyâ€™s health and growth.",1,SharkTank
Village Scholarships - Business Idea: a crowdfunding approach to college scholarships . Village Scholarships is an online peer-to-peer scholarship website that allows anyone to create a college scholarship/grant and students can apply for them.,0,SharkTank
"Dude Wipes - Business Idea: disposable toilet wipes marketed for men . Dude Wipes are flushable wipes that are naturally soothing, paraben free, fragrance free & hypoallergenic â€“ and theyâ€™re flushable & biodegradable.",1,SharkTank
"EZ-Pee-Z - Business Idea: a toilet seat with a built-in potty training aid . EZPeeZ is a standard toilet seat that with a simple flip of the lid converts to a child size seat making potty training as EZ as 1,2â€¦Pee!",0,SharkTank
Milk + Brookies - Business Idea: a combination of a brownie and a cookie . Milk + Brookies is the home of the brookie â€“ brownie-cookie mash-ups that can best be described as brownies topped with cookies or the justification for eating two desserts at once.,0,SharkTank
"Table 87 Coal Oven Pizza - Business Idea: a flash-frozen New York-style pizza . Table 87 Coal Oven Pizza â€“ Home Of The Coal Oven Slice. Finally you can enjoy coal oven pizza anytime anywhere, freezer to plate in minutes.",1,SharkTank
Switch Witch - Business Idea: a children's book and doll to encourage children to trade their Halloween candy for a gift . Switch Witch helps parents start a new Halloween tradition of exchanging some of their candy for a gift.,0,SharkTank
The Skinny Mirror - Business Idea: a mirror that reflects a slightly slimmer reflection to boost self-confidence . The Skinny Mirror will become the favorite mirror for many women because it gives a slimming reflection of 5-10 pounds that works on the psyche over time.,0,SharkTank
"Three Jerks Jerky - Business Idea: premium beef jerky made from filet mignon . Beef jerky made with filet mignon. Amazing meat, not that stuff that gouges your gums and makes your teeth beg for mercy. It comes it unique flavors and and no nitrates, gluten, or preservatives.",1,SharkTank
"XCraft - Business Idea: a personal use drone that can convert in-flight from hover mode to a fast forward-flight plane mode . XCraft makes the X PlusOne and the PhoneDrone. The XPlusOne can self control and follow a flight plan. The Phone Drone will use your phone as the brains and follow you, take pics, and is an inexpensive entry into the UAV world.",1,SharkTank
"HotShot - Business Idea: ready-to-drink, canned hot coffee . Hotshot is HOT coffee and HOT chocolate in a single serve can thatâ€™s heated and stored hot in the HotBox â€“ a HOT Fridge. Itâ€™s HOT grab-n-go drinks that are always perfect temperature, always ready.",0,SharkTank
"Rent Like a Champion - Business Idea: a service to rent homes in collegiate sports towns on game weekends . Rent Like a Champion is the AirBnB for college games, graduation ceremonies, etc. They provide private home rentals near campus in college towns around the country so you can have a place to stay when you go see your favorite college sports game, or see your favorite college kid graduate.",1,SharkTank
"S.T.E.M. Center USA - Business Idea: a learning center for science, technology, engineering, and math and their associated technology . STEM Center USA develops a passion for STEM careers with activities for middle and high school students.",1,SharkTank
"Windcatcher Technology - Business Idea: a valve that allows for quicker inflation of objects such as air mattresses . Windcatcher Technology creates inflatable outdoor and travel gear products which use a patented rapid inflation technology to allow them to inflate in seconds, without any power or pumping.",1,SharkTank
"Foot Cardigan - Business Idea: a mail-order subscription service for fun and unique socks . Foot Cardigan is a monthly subscription to socks â€“ crazy socks for adults, kids, girls and boys. Creative designs and colors to make your feet happy.",1,SharkTank
Nerdwax - Business Idea: a product to prevent eyeglasses and sunglasses from slipping off the nose . Nerdwax is a beeswax based blend created and formulated to keep your glasses in place while you live your life.,0,SharkTank
"The Two Guys Bowtie Company - Business Idea: wooden bowties, hats, and accessories . Two Guys Bow Ties has recreated fashion by bringing wood into style, making bow ties, pocket squares, lapel flowers, and wood brimmed fedoras from rare and exotic pieces of hardwood.",1,SharkTank
"ValPark Mobile - Business Idea: an app for valet and garage parking . ValPark is an app that helps manage parking operations for valet, parking garages, and event parking.",0,SharkTank
Loliware - Business Idea: edible disposable cups with various flavors,1,SharkTank
"Mikki Bey Eyelash Extensions - Business Idea: an eyelash extension service . Mikki Bey bring her celebrity approved eye lash extensions into the Shark Tank looking to grow. These are not false lashes, these are extensions, and Mikki Bey is in demand. Can she get a deal?",0,SharkTank
"O'Dang Hummus - Business Idea: a line of flavored hummuses and hummus-based salad dressing . Oâ€™Dang Hummus created dairy free, oil free salad dressing/sauce that is not only healthy but tastes dang good too. Flavors like Ranch, Caesar, Bomb-a-licious Buffalo Wing, and Hummy Mustard, they are sure to be a hit.",1,SharkTank
Splikity - Business Idea: password manager software that can sync across multiple platforms and devices . Splikity is software that syncs all of your devices and uses military encryption to remember all your passwords so you donâ€™t have to. It even creates strong passwords for you so youâ€™re even more secure than using your favorite password everywhere.,0,SharkTank
"Acton - Business Idea: motorized roller skates that strap onto shoes . Acton Skates and Scooters builds electric scooters, skateboards and skates. The Blink Board, 2 types of Rocket Skates and the M Scooter. They are rechargeable and eco-friendly.",0,SharkTank
"McClary Bros. Drinking Vinegars - Business Idea: a line of vinegars to be used in cocktails and soda mixers . McClary Brothers Drinking Vinegars brings back the fruit sweetened vinegar and soda â€œshrub Drinksâ€ from days past. Using natural ingredients and flavored drinking vinegars or vinegar syrup, they hope to revive an old-style cocktail.",0,SharkTank
"SignalVault - Business Idea: a protector for credit cards to prevent them from being remotely scanned . SignalVault protects your credit cards, driver license, and passports and anything with RFID from being stolen by hackers. The cards fit in your wallet and detect hacking and hide your cards from hackers so they cant be read and stolen. No batteries required.",1,SharkTank
"The Beebo - Business Idea: a baby bottle holder to make feeding easier . The Beebo is a new hands-free way to bottle feed your baby, improving feeding and giving freeing your hands to eat, read, or just scratch your nose.",1,SharkTank
"Bee Thinking - Business Idea: beehives in various modern designs . Matt Reed started Bee Thinking and builds hives in Portland, Oregon from Western Red Cedar. Matt pitches the Sharks to go big with Bee Thinking so everyone can have a backyard bee hive.",0,SharkTank
Budsies - Business Idea: a company that creates custom plush toys based on children's drawings,0,SharkTank
Forus Athletics - Business Idea: workout and athletic shoes,0,SharkTank
"PullyPalz - Business Idea: a pulley system to keep two pacifiers available to infants in case they lose one . Who hasnâ€™t had to pick up and suck the dirt off (yuck!) the pacifier that junior just spit out, but really wants back in a hurry? Well, now PullyPalz creates peace wherever you go. Junior can spit all he wants and grab that pacifier himself without it touching the ground.",1,SharkTank
BeeSweet Lemonade - Business Idea: honey-sweetened lemonade with flaxseed,1,SharkTank
BrandYourself - Business Idea: software to improve search results for individuals and businesses,0,SharkTank
"iCPooch - Business Idea: a device that allows two-way video chat between pets and their owners and can dispense treats . Itâ€™s hard to travel when you have a lovable puppy at home, especially when he/she cannot come along for the journey. Now there is a way to communicate and interact with your puppy while being states away. Introducing iCPooch, an innovative way to not only chat with your puppy, but also dispense treats for him/her.",0,SharkTank
"The Home T - Business Idea: a line of clothing and accessories focusing on the customer's home state or land . Have you ever been walking the streets of a large metropolitan area and have people asking you where youâ€™re from (because obviously you arenâ€™t fitting in)? The Home T offers a simple solution to this situation. You can now purchase a t-shirt that has your home state on it, with a simple, yet elegant â€œhome.â€ on the front. Available in crew neck, v-neck, baseball tâ€™s, tank tops, hoodies and more! The company also sends a portion of proceeds to multiple sclerosis research and all products are made right here in the USA!",0,SharkTank
"Beneath the Ink - Business Idea: a service that integrates annotated supplementary information into e-books . Beneath the Ink pitches the Shark Tank and introduces â€˜Binksâ€™ which allow publishers and authors to include extra information within their digital ebooks to give readers access to more information, related titles and even, perhaps â€“ other revenue generating options. Beneath the Ink pitches Shark Tank for a deal.",0,SharkTank
Melni Connectors - Business Idea: a simpler connector for industrial electrical cables,1,SharkTank
"NeatCheeks - Business Idea: wipes flavored with stevia for cleaning children's faces . NeatCheeks is a â€˜sweet flavored face wipeâ€™ that is clean, tasty, and a safe way to clean baby faces without slathering them in chemical cleaners and the nasty smells of sanitizer. No more fuss wiping your lil faces around the table.",1,SharkTank
PittMoss - Business Idea: an alternative to peat moss manufactured from recycled newspaper . Harvesting peat moss is an environmental task and disturbs wetlands. Pitt Moss is a recycled paper substitute that has been thoroughly tested in labs and real use to replace peat moss and save the wetlands.,1,SharkTank
"Frameri - Business Idea: eyeglasses with interchangeable lenses and frames . Frameri brings us interchangeable frames and lenses â€“ simply pop the lenses out of one frame and into the one you want to wear next! Never worry about having only one frame to wear â€“ now you can coordinate, look good and still see clearly.",0,SharkTank
"The Paleo Diet Foods - Business Idea: a meal bar designed for consumers of the paleo diet . How do you support your Paleo diet if youâ€™re out and about, or exercising? The Paleo Bar was invented to help you get the benefits of the Paleo Diet in a convenient nutrition bar. Now you donâ€™t have to cheat or compromise while inconveniently away from your stash of food.",0,SharkTank
"World Record Striper Company - Business Idea: a rattle sinker that uses sound to attract fish, designed by the world record holder for the largest striped bass . Love to fish for Striped Bass? These amazing lures helped bag the World Record Striped Bass! These lures use sound to mimic crustaceans like baby lobsters, crabs, shrimp or crayfish to give you an extreme advantage to help you reel in the biggest fish youâ€™ve ever caught.",1,SharkTank
"Zero Pollution Motors - Business Idea: a compressed air car manufactured by Motor Development International . Want to cut down on car exhaust? Use the AirPod from Zero Pollution Motors. At under $10,000 it runs on compressed air and has a top speed of about 50 mph. Forget the golf cart, the AirPod is the new coolest way to travel. Could it have heat and AC too? At speeds of 20mph to 30mph, it can travel 100 miles per compressed air tank.",1,SharkTank
"Sunscreen Mist - Business Idea: a booth for automated application of sunscreen . You seen photo booths, but now there is Sunscreen Booths! Sunscreen Mist allows you to get misted with sunscreen â€“ your choice of 15/30 spf, and bug repellent, tanning agent, or even aloe. One less thing to carry with you. Now when youâ€™re at the beach, you donâ€™t need to stand down wind from that woman who sprays a whole bottle of sunscreen mist.",0,SharkTank
"SynDaver Labs - Business Idea: synthetic human tissues and body parts for medical training and development . Thinking of becoming creepy? Well, now you can do it safely with artificial cadavers that are gross, creepy and realistic. And hey, you can even study medicine with them. So when youâ€™re friends find out youâ€™re a bit â€˜off kilterâ€™, you can just tell them your pre-med and donâ€™t want the stench of a dead body around â€“ totally norma.",1,SharkTank
"You Kick Ass - Business Idea: personalized, customizable action figures",1,SharkTank
Zoom Interiors - Business Idea: an online interior design service . These 3 design ladies will help you transform your living space by learning about you. Itâ€™s almost like a match-making service where you get to figure out whatâ€™s best suited for you. But the girls donâ€™t come with the room.,1,SharkTank
"Buck Mason - Business Idea: a line of basic men's clothing manufactured in the USA . Buck Mason is an American-made clothing line that features clothes that are of a â€œTimeless Designâ€ and really Made in America. Priced less that many high-end â€œmade elsewhereâ€ clothes you find in the mall, Buck Mason in the 21st century gives you a classic clothing line, made entirely in the USA and at a decent price.",0,SharkTank
"Noene USA - Business Idea: ultra-thin shock absorbing shoe insoles . Bryon Scott, former NFL linebacker with four different teams, comes into the Shark Tank to pitch Noene, his high-tech insoles. Made in Switzerland, from a proprietary rubber, these insoles are designed to take the shock out of all your movement.",1,SharkTank
"SnagaStool - Business Idea: a barstool reservation app . Snag a Stool is an app that solves the tired problem of hovering when waiting to get a seat in a crowded restaurant or bar. Only in Boston so far, this app helps you save a seat at a favorite spot on a busy or popular night.",0,SharkTank
"ZinePak - Business Idea: exclusive merchandise and collectables for superfans of various entertainment media . Are you a super fan? ZinePak creates a super fan package including magazines, CDs, and lovable odds&ends that connect you more to your favorite entertainer, musician, or super pop star. Sometimes itâ€™s a special limited edition or itâ€™s widely available at super stores.",1,SharkTank
"Gato Cafe - Business Idea: a cat café . Gato Cafe is an idea that comes to the Shark Tank to pitch a cafe full of cats. If you love cats, and there are many of you, and you want to go out to eat and be surrounded by them, well Gato Cafe is an idea you may love. Looking to open their first location Gato Cafe is still in the funding stage and was recently on IndieGoGo.",0,SharkTank
"Shark Wheel - Business Idea: a helical wheel for skateboards that is more maneuverable and has better grip . The pitch to the Shark Tank is for square skateboard wheels â€“ ok almost square â€“ square plus semi-circular plus a sinewave. Invented for another reason, these wheels allow boarders to avoid crashing from dibree or rough terrain.",1,SharkTank
"Spikeball - Business Idea: a variant of volleyball with a circular net in the middle of the field . Spikeball pitches Shark Tank a new game that is like four-square meets volleyball outdoor sport for pairs. Instead of a net, there is a small, round trampoline on the ground between the two teams and you spike the ball into it. With no out of bounds, youâ€™re sure to get exercise and have lots of fun.",1,SharkTank
"Sway Motorsports - Business Idea: an electric commuter vehicle with characteristics of a motorcycle and an all-terrain vehicle . Sway motorsports pitches the Shark Tank. Imagine a scooter with three wheels but instead of turning the wheels to turn, you lean, a bit like skiing meets the motorcycle. More fun, this electric, rechargeable scooter can go 40+ miles on a charge and is great for zooming safely around town.",1,SharkTank
BoobyPack - Business Idea: a sports bra with pockets for holding valuables,1,SharkTank
"Gold Rush Nugget Bucket - Business Idea: a bucket and screen system to make panning for gold easier . Solving the tedious process of panning little grains of gold from debris, Gold Rush Nugget Bucket concentrates the tiny particles of gold in the pan beneath; making the gold panning process easy. Beautifully organizing particles of valuable rock, Gold Rush Nugget Bucket Gold Panning Kit is a gold mining dream.",1,SharkTank
"Lumi - Business Idea: a do-it-yourself process for printing photos onto clothing . Want to design a shirt the modern way? Lumi Solar-powered t-shirt printing is the easiest way to print your own shirts and textiles. Featuring innovative, solar powered Inkodyne, Lumi is a printing kit that comes with everything you need print awesome, new-age patterns and colors on just about any clothing material you can get your hands on. Simply apply the ink for about 10 minutes on a nice sunny day and boom, done!",0,SharkTank
"Sseko Designs - Business Idea: handcrafted sandals with interchangeable accents . Sseko Designs have a history of employing women in Uganda to make sandals, giving them the opportunity to earn money and pursue education. The sandal company is pioneer in producing t-strap sandals and unique custom sandals. Sseko also produces lace up and stylish ribbon sandals unlike footwear you have seen before.",0,SharkTank
Aqua Vault - Business Idea: a locking container that can be attached to chairs and rails to secure valuables while swimming,1,SharkTank
"Echo Valley Meats - Business Idea: the gourmet meat business founder returns to pitch his company again . Specializing in â€œold fashion butcher shopâ€ quality, Echo Valley Meats provides award winning meats out of Peoria, Illinois for the virtual gourmet online market. Its founder, Dave Alwan, is a third generation cattleman/farmer/businessman, whoâ€™s made it his mission to provide the best hams, smoked sausages, and other meats. He has traveled to Germany and Denmark to be trained by the best, and it shows! Although it primarily deals in high-quality meats, it also sells homemade cheese spreads, cinnamon roasted nuts, and cookie dough. You might have already gotten a taste of Echo Valley Meats as a product on Shark Tank, you can also go download their catalog to settle your cravings!",1,SharkTank
"EmazingLights - Business Idea: LED-powered light gloves for gloving in dance clubs . Opening doors to creative expression, what was once a simple LED toy for music festivals, these gloves have created a community of Light Show artists to transform the way we think of entertainment and art. A trending product growing exponentially in popularity, EmazingLights provides LEDs, gloves, accessories, and apparel for light enthusiasts everywhere. Perfect for clubbing, musical events, and light shows, EmazingLights products are the first in a wave of new party accessories. Located in sunny California, they also puts on local events such as Friday Night Lights, BOSS Competitions, and the International Gloving Championship!",1,SharkTank
"Naja - Business Idea: a lingerie brand . Najaâ€™s lingerie lines are built on the belief that a high-quality bra should not cost you $80+, but should also not sacrifice quality to attain a low price.Â Stylish in design, Naja underwear, bras, knickers and lingerie products feature a quality and attention to detail that only luxury brands tend to provide. Right down to the materials used for their memory foam cups, interior bra prints, and ultrasonic sealed bra straps. The products are also artsy, especially their â€œCheeky Knickersâ€ collection, which features prints with foods on them, kitty cats, and East Asian-inspired designs. Donâ€™t be alarmed though, if you like traditional designs and colors, Naja still has you covered (literally)! Naja also combines their business with an entrepreneurial stroke with their sewing program through the Golondrinas Foundation, which teaches single or head of household mothers to sew and make a living doing it! Add a little style to your behind and grab a pair now!",0,SharkTank
"GreenBox - Business Idea: a pizza delivery box made out of recycled materials that can be broken down into plates and storage containers . Eco-friendly and 100% recyclable, the GreenBox Pizza Box is a game changer in the Pizza delivery industry. It is uniquely engineered to break up into four sturdy plates and still maintain itâ€™s box use for storing left overs. This eliminates the need to waste the likes of plastic wrap, aluminum foil disposable plates and more. Own a Pizza place? GreenBox offers customization to suit your branding! Get GreenBox, the pizza box of the 21st century.",1,SharkTank
"Phonesoap - Business Idea: a device that uses ultraviolet light to remove bacteria from cell phones while charging them . â€“ UV Phone Device Sanitizer & Charger Have you ever taken a moment to realize how dirty our phones are? Whether you have or not, it is a fact that our phones are EXTREMELYÂ filthy. The truth is our phones are more bacteria-filledÂ than a toilet or the scum off the bottom of your shoe. Sure, you can use phone sanitizer wipes, but that can get somewhat costly and is rather inconvenient. Enter PhoneSoap Phone Sanitizer, the first and only of its kind and the easiest and most effective way to sanitize your phone. Killing 99.9% of germs with powerful UV lights,Â PhoneSoap allows you toÂ seamlessly sanitize your smart phone during the time you are charging.",1,SharkTank
"Tycoon Real Estate - Business Idea: a crowd investing platform for real estate . Tycoon Real Estate, the online investment club for serious real estate investors seeking high-end, otherwise inaccessible private investments of virtually all asset classes. Discover deals, share expertise, invest together, and profit with Tycoon Real Estate.",0,SharkTank
"Victoria's Kitchen Almond Water - Business Idea: a line of almond water beverages . Inspired by a very special grandmaâ€™s recipe from South France, Victoriaâ€™s Kitchen Almond Water is a tasty alternative to lemonade or Iced Tea and an absolute delight! Containing purified water, cane sugar, natural flavorsÂ andÂ extracts, Victoriaâ€™s Kitchen Almond Water uses only the best ingredients. The flavors include Original, Coconut and Organic Lemonade. Yum!",0,SharkTank
Bello Verde - Business Idea: a custom suit and clothing label,0,SharkTank
"Lumio - Business Idea: an elegant lighting device that folds like an accordion . Lumio is simply one of those â€œoooh and ahhhâ€ kind of products. Dynamic and multi-functional, Lumio is a hard-cover book when closed and a bright and vivid lamp when opened. Lumio Book Lamp is perfect for when youâ€™re outdoors or on the go and also in the comfort of your own home. It opens up to a full 360 degrees and provides up to 8 hours of LED lighting when charged with a micro-USB charger. Lumio is available in two different book forms including Dark Walnut and Blonde Maple. Each set comes with magnetic wooden pegs for mounting and a leather strap for easy hanging.",1,SharkTank
Napwell - Business Idea: a sleep mask that uses light to wake the user gradually . The Worldâ€™s First Napping Mask. Fall asleep gently and wake up refreshed with Napwell Sleeping Mask.Â,0,SharkTank
"TurboPUP - Business Idea: complete canine meal bars . Fuel your dog with TurboPup K9 Energy Bars. Healthy, human grade, all natural and grain-free, TurboPup is the go-to on the go treat for your pup. The Dog energy bar is a complete meal replacement and full of premium ingredients in one compact bar. TurboPup is a delightful, dog-approved pet food perfect for when you are out on a day hike, camping or an extended trip.",1,SharkTank
BedRyder - Business Idea: a set of seats with restraints to be installed in the bed of a pickup truck to allow passengers to ride in truck beds legally,0,SharkTank
Coco Jack - Business Idea: a set of tools for easier opening of Thai coconuts and extracting the meat from within . Coco Jack is a safe and easy way to open young Thai Coconuts.,1,SharkTank
