idea_text,label,source
Boo Boo Goo - Children: bandages you can paint on,1,SharkTank
Henry's Humdingers - Food_Beverage: sweet and spicy raw honey,1,SharkTank
Chapul - Food_Beverage: cricket flower based energy bar,1,SharkTank
Garage Door Lock - Accessories_Gadgets: deadbolt lock designed for garage doors,1,SharkTank
MorningHead - Cosmetics_Beauty: sleeping cap remedy for morning bed hair,0,SharkTank
Packback Books - Services: college textbook pay-per-use rental service,1,SharkTank
"Kodiak Cakes - Food_Beverage: high-protein, whole-grain pancake, flapjack and waffle mix",0,SharkTank
Monkey Mat - Children: children’s play mat,1,SharkTank
Plated - Services: healthy meal subscription food delivery service,1,SharkTank
The Paint Brush Cover - Accessories_Gadgets: plastic cover for preventing paintbrushes from drying out for up to weeks,1,SharkTank
Velocity Signs - Software_Tech: the original sign waving machine,1,SharkTank
Lord Nut Levington - Food_Beverage: range of flavored peanuts,0,SharkTank
"Happy Feet - Clothing_Fashion: fun, comfortable slippers",1,SharkTank
Hold Your Haunches - Clothing_Fashion: shapewear for women,1,SharkTank
"Taylor Robinson Music - Software_Tech: online marketplace for private, local, music teachers",0,SharkTank
PowerPot - Fitness_Outdoors: Portable electric generator that doubles as a camp cooking pot,1,SharkTank
Fun Time Express - Media_Entertainment: trackless train for parties and events,1,SharkTank
Quickstop Fire Sprinkler Tools - Accessories_Gadgets: tool that quickly turns off a fire sprinkler once activated,0,SharkTank
iLumi - Lifestyle_Home: LED smart light bulbs,1,SharkTank
"ZooBean - Education: literacy building app that helps you create, manage and measure reading challenges",1,SharkTank
Intelli - Accessories_Gadgets: wine preservation tool that pumps air out of wine bottles,0,SharkTank
Fort Magic - Children: fort building kits for kids,0,SharkTank
Crio - Food_Beverage: organic brewed cacao coffee alternative,0,SharkTank
Rugged Maniac - Media_Entertainment: obstacle course race event company,1,SharkTank
Cerebral Success - Health_SelfCare: nootropic brain supplement that improves memory and study performance,1,SharkTank
Mo's Bows - Clothing_Fashion: fun and fashionable bow ties,0,SharkTank
The Bouqs Company - Services: Farm-to-Table Flower Delivery Service,0,SharkTank
"Angellift - Cosmetics_Beauty: wrinkle reducing, facial lifting strips",1,SharkTank
HangEase - Children: kid’s collapsible hanger,1,SharkTank
Susty Party - Media_Entertainment: eco-friendly party supplies,0,SharkTank
Oru Kayak - Fitness_Outdoors: kayak that folds origami- style,1,SharkTank
Bon Affair - Food_Beverage: Californian wine-based line of wines spritzers,1,SharkTank
Hargitt Marine Services - Services: sunken treasure booty hunter,0,SharkTank
Cinnaholic - Food_Beverage: vegan cinnamon roll and dessert shop,1,SharkTank
Baker's Edge - Lifestyle_Home: line of innovative bakeware,0,SharkTank
Foot Fairy - Software_Tech: app that measures the size of a child’s foot when placed on the screen of a tablet,1,SharkTank
Tie - Accessories_Gadgets: water balloon filler and tying tool,0,SharkTank
BZbox - Lifestyle_Home: collapsible home storage box,1,SharkTank
Sleeping Baby - Children: zipadee zip baby swaddle suits,1,SharkTank
Hammer & Nails - Cosmetics_Beauty: nail salon for men,0,SharkTank
Amber - Other: public phone charging station,0,SharkTank
Bombas - Clothing_Fashion: uniquely engineered funky stylish socks,1,SharkTank
Roominate - Education: STEM building toys for girls,1,SharkTank
The Floating Mug Co. - Lifestyle_Home: Elegantly designed 2 in 1 coffee mug and coaster,0,SharkTank
Wedding Wagon - Services: Mobile chapel providing wedding ceremonies on the sidewalks of Las Vegas,0,SharkTank
Kronos - Fitness_Outdoors: Most precise golf putter in the world,1,SharkTank
SoapSox - Children: animal-shaped washcloths for kids,0,SharkTank
Heart Pup - PetProducts: quality Cashmere dog carrier body sling,1,SharkTank
Ninja Cards - Media_Entertainment: ninja card throwing game,0,SharkTank
DrumPants - Software_Tech: wearable drum machine technology and app that lets you make beats on your pants,0,SharkTank
"FunCakes Rental - Food_Beverage: foam and fondant made, rental wedding cakes",0,SharkTank
Paper Box Pilots - Children: decorative sticker designs that bring cardboard box toys to life,1,SharkTank
Table Jacks - Accessories_Gadgets: table stabilizing system,0,SharkTank
Reviver - Health_SelfCare: odor eliminating dry wipes,1,SharkTank
Jungle JumpaRoo - Children: trampoline and jungle gym play set,0,SharkTank
The Caddy Girls - Services: professional all-female caddy training agency providing golf models for events,0,SharkTank
"The Red Dress Boutique - Clothing_Fashion: modern, affordable womens fashions",1,SharkTank
SunStaches - Accessories_Gadgets: fun costume glasses and eyewear designs,1,SharkTank
Oilerie USA - Food_Beverage: olive oil retail store franchise,0,SharkTank
Honeyfund - Software_Tech: free honeymoon registry and #1 cash wedding registry,1,SharkTank
EmergenSee - Software_Tech: mobile safety app allowing users to live-stream emergencies,0,SharkTank
BeatBox Beverages - Food_Beverage: wine-based punch in a box,1,SharkTank
"Titin - Clothing_Fashion: Gel-filled, weighted, compression shirt",1,SharkTank
Beardbrand - Cosmetics_Beauty: beard-care styling products for men,0,SharkTank
SingTrix - Media_Entertainment: karoake machine from two of the creators of guitar hero,0,SharkTank
Myself Belts - Accessories_Gadgets: a belt that kids and adults can open with one hand,1,SharkTank
The Natural Grip - Fitness_Outdoors: custom crossfit gym handgrips for working out,1,SharkTank
Priority One Canine - Services: security and defense company specializing in training guard dogs for personal protection,0,SharkTank
"Man - Travel_Auto: vertical messenger bag, designed by men for men",0,SharkTank
Bottle Breacher - Lifestyle_Home: line of bottle openers made from 50-caliber recycled bullets,1,SharkTank
Storm Stoppers - Other: storm protection shelters,0,SharkTank
Pipsnacks - Food_Beverage: heirloom mini popcorn snacks,1,SharkTank
Squatty Potty - Lifestyle_Home: bathroom stool to help you do your business,1,SharkTank
"Heidi Ho - Food_Beverage: dairy-free, plant-based cheeses, entirely from organic nuts, seeds, vegetables, and containing herbs and spices.",1,SharkTank
"Kitchen Safe - Lifestyle_Home: time-locked container designed for those struggling with food cravings, bad spending habits and phone addiction, among other things",1,SharkTank
"Off the Cob - Food_Beverage: organic, non-gmo, sweet corn tortilla chips",0,SharkTank
MagicCook - Lifestyle_Home: portable cooking containers and bottles,1,SharkTank
Earth Log - Fitness_Outdoors: eco-friendly scented fire log made of recycled paper and wax,1,SharkTank
Biaggi - Travel_Auto: foldable luggage,1,SharkTank
"Soaps Washes and Grooming Essentials - Health_SelfCare: line of soaps, washes and grooming Essentials",0,SharkTank
Gameday Couture - Clothing_Fashion: fashionable sports fan apparel for game day,1,SharkTank
Zipz - Lifestyle_Home: Single serve wine,1,SharkTank
The Mensch on a Bench - Children: Jewish toy that promotes the story of Hanukkah,1,SharkTank
Eve Drop - Lifestyle_Home: permanent christmas light hangers,0,SharkTank
Q Flex - Health_SelfCare: personal acupressure and self-massage device,1,SharkTank
Hoppy Paws - Other: holiday pawprint sidewalk stamp,1,SharkTank
Coffee Meets Bagel - Services: quality dating service for singles,0,SharkTank
SkinnyShirt - Clothing_Fashion: sleeveless collared shirts,0,SharkTank
Doorman - Services: scheduled last mile package delivery service,1,SharkTank
Bantam Bagels - Food_Beverage: mini stuffed bagels and pancakes,1,SharkTank
Scratch & Grain Baking Co. - Food_Beverage: gourmet cookie kits,1,SharkTank
Bottle Bright - Other: water bottle cleaning tablets,1,SharkTank
Vestpakz - Lifestyle_Home: 2 in 1 vest and backpack that evenly distributes weight throughout your torso,0,SharkTank
Evrewares - Accessories_Gadgets: tie-shaped sticker accessory,1,SharkTank
Lumio - Lifestyle_Home: multi-functional modern lamp that unfolds from a book,1,SharkTank
Napwell - Health_SelfCare: sleeping mask with lights that help you gradually awaken,0,SharkTank
TurboPUP - PetProducts: protein bars for dogs,1,SharkTank
Bello Verde - Services: high-end custom tailored clothing service,0,SharkTank
Victoria's Kitchen - Food_Beverage: all-natural almond water and other beverages,0,SharkTank
GreenBox - Lifestyle_Home: eco-friendly pizza box that breaks apart into storage units for leftovers,1,SharkTank
Tycoon Real Estate - Software_Tech: crowd-investing platform that allows people to invest in real estate,0,SharkTank
Phonesoap - Lifestyle_Home: ultraviolet light case for sanitizing phones,1,SharkTank
Fresh Patch - PetProducts: dog potty grass patch subscription service,1,SharkTank
Balm Chicky Balm Balm - Cosmetics_Beauty: double-ended lip balm sticks,0,SharkTank
Drain Strain - Lifestyle_Home: drain stopper and hair catching basket,1,SharkTank
BedJet - Software_Tech: smartphone-controlled bed cooling and heating system,0,SharkTank
Himalayan Dog Chew - PetProducts: all-natural yak cheese based dog treats,0,SharkTank
The Lip Bar - Cosmetics_Beauty: all-natural vegan cruelty-free lipsticks,0,SharkTank
BeverageBoy - Accessories_Gadgets: floating drink koozie,1,SharkTank
FunBites - Children: cuts food into fun bite-sized shapes for kids,1,SharkTank
"Sseko Designs - Clothing_Fashion: fair trade, hand crafted fashions",0,SharkTank
Gold Rush Nugget Bucket - Fitness_Outdoors: easy gold prospecting for family fun,1,SharkTank
BoobyPack - Clothing_Fashion: sports bra with two zippered pockets on the sides,1,SharkTank
Lumi - Media_Entertainment: DIY sun-activated photo printing kits,0,SharkTank
LuminAID - Accessories_Gadgets: solar powered inflatable light,1,SharkTank
Taaluma Totes - Travel_Auto: line of backpacks made from traditional fabrics from around the world and made by adults with disabilities,0,SharkTank
Keen Home - Software_Tech: app controlled smart air ventillations,1,SharkTank
Scholly - Software_Tech: college scholarship finding app,1,SharkTank
Coco Jack - Lifestyle_Home: coconut opener kit,1,SharkTank
BedRyder - Travel_Auto: seating system for the bed of a pickup truck,0,SharkTank
Frill Clothing - Clothing_Fashion: apparel store that sells a line of custom designer wear and formal clothing for sororities across the United States,1,SharkTank
The Twin Z Pillow - Lifestyle_Home: c-shaped pillows for twins,1,SharkTank
Echo Valley Meats - Food_Beverage: Family owned and operated meat company.,0,SharkTank
"EmazingLights - Media_Entertainment: colorful led lit gloves for parties, festivals and raves",1,SharkTank
Aqua Vault - Other: portable outdoor safe for keeping personal items safe while at the beach,1,SharkTank
Naja - Clothing_Fashion: lingerie brand that uses eco-friendly materials in their designs,0,SharkTank
BeeSweet Lemonade - Food_Beverage: flaxseed lemonade made with locally sourced honey,1,SharkTank
BrandYourself - Services: Online personal reputation management service helping people take back their online reputation and privacy,0,SharkTank
iCPooch - PetProducts: video chat and WiFi pet treat dispenser,0,SharkTank
The Home T - Clothing_Fashion: t-shirts with state designs,0,SharkTank
Budsies - Children: turns kids drawings into a custom stuffed plush animal dolls,0,SharkTank
Bee Thinking - Other: bee keeping supplies and beehives,0,SharkTank
PullyPalz - Children: line of stuffed animals with a built-in pulley system that holds pacifiers,1,SharkTank
Forus Athletics - Clothing_Fashion: lightweight running shoes with shock-absorbing technology,0,SharkTank
NeatCheeks - Children: flavored baby face wipes for sensitive skin,1,SharkTank
"Melni Connectors - Accessories_Gadgets: innovative, quick install, electrical connectors",1,SharkTank
Beneath the Ink - Software_Tech: allows content creators to add information within ebook content,0,SharkTank
PittMoss - Food_Beverage: eco-friendly alternative to peat moss,1,SharkTank
ZinePak - Services: custom publishing and merchandise marketing company that delivers exclusive merchandise and collectibles to superfans,1,SharkTank
SnagaStool - Services: bar and pub reservation service,0,SharkTank
"Buck Mason - Clothing_Fashion: high quality, minimalist men’s clothing",0,SharkTank
Noene USA - Accessories_Gadgets: extra thin insoles for shoes,1,SharkTank
Zero Pollution Motors - Travel_Auto: Eco-friendly cars powered by compressed-air,1,SharkTank
The Paleo Diet Foods - Food_Beverage: Paleo snack bars,0,SharkTank
World Record Striper Company - Fitness_Outdoors: fishing tackle that attracts big fish,1,SharkTank
Frameri - Accessories_Gadgets: Interchangeable lenses and frames,0,SharkTank
Zoom Interiors - Software_Tech: virtual interior design service and mobile app,1,SharkTank
Sunscreen Mist - Fitness_Outdoors: sunscreen application booth that evenly sprays a mist of sunscreen,0,SharkTank
SynDaver Labs - Education: synthetic human cadavers for education,1,SharkTank
You Kick Ass - Services: custom superhero action figures and bobbleheads that look just like you!,1,SharkTank
Shark Wheel - Fitness_Outdoors: helical skateboard wheels,1,SharkTank
Gato Cafe - PetProducts: cafe for cats,0,SharkTank
Sway Motorsports - Fitness_Outdoors: three-wheel electric scooters,1,SharkTank
Spikeball - Fitness_Outdoors: the next great American team-based sport,1,SharkTank
The Beebo - Children: over-the-shoulder baby bottle holder for easier feeding,1,SharkTank
Acton - Fitness_Outdoors: smart electric skates – like a segway for your feet,0,SharkTank
"McClary Bros. Drinking Vinegars - Food_Beverage: raw, unpasteurized organic drinking vinegars",0,SharkTank
SignalVault - Accessories_Gadgets: protects your credit and debit card info from being stolen,1,SharkTank
O'Dang Hummus - Food_Beverage: line of hummus salad dressings,1,SharkTank
Splikity - Software_Tech: password manager app,0,SharkTank
Mikki Bey Eyelash Extensions - Cosmetics_Beauty: extension salon ,0,SharkTank
"Loliware - Food_Beverage: Edible, biodegradable cups",1,SharkTank
Foot Cardigan - Clothing_Fashion: sock subscription service,1,SharkTank
ValPark Mobile - Software_Tech: Find And Pay For Valet And Garage Parking,0,SharkTank
"The Two Guys Bowtie Company - Clothing_Fashion: Bow Ties, Lapels And Accessories Made Out Of Wood",1,SharkTank
Nerdwax - Cosmetics_Beauty: beeswax based balm that prevents glasses from slipping down your nose,0,SharkTank
"Table 87 Coal Oven Pizza - Food_Beverage: fresh, flash frozen pizza ",1,SharkTank
EZ:Pee-Z - Children: 2-in-1 toilet seat and potty training seat for toddlers,0,SharkTank
Milk + Brookies - Food_Beverage: cookie and brownie hybrid baked like a cupcake,0,SharkTank
Dude Products - Lifestyle_Home: wet wipes and other hygiene products for men,1,SharkTank
Three Jerks Jerky - Food_Beverage: premium beef jerky in a variety of flavors,1,SharkTank
The Skinny Mirror - Lifestyle_Home: mirror that aims to improve self-esteem by making you look skinnier,0,SharkTank
Switch Witch - Children: book and toy that promotes a healthy Halloween habits ,0,SharkTank
XCraft - Software_Tech: customized unmanned aerial systems – drones,1,SharkTank
Rent Like a Champion - Services: provides private home rentals near campus in college towns around the country for big sporting events,1,SharkTank
HotShot - Food_Beverage: ready to drink hot coffee,0,SharkTank
Windcatcher Technology - Lifestyle_Home: innovative air catching mattress pad,1,SharkTank
"S.T.E.M. Center USA - Education: inspiring children and adults to become involved in science, technology, engineering and mathematics",1,SharkTank
"Wink Frozen Desserts - Food_Beverage: dairy-free, gluten-free desert icecream",0,SharkTank
Saavy Naturals - Cosmetics_Beauty: line of edible beauty care products,1,SharkTank
Clean Cube - Software_Tech: smart-storage system for urban building lobbies created to seamlessly perform concierge services.,0,SharkTank
Simply Fit Board - Fitness_Outdoors: core targetting exercise device,1,SharkTank
AfreSHeet - Lifestyle_Home: Disposable layered bed sheets,0,SharkTank
Unshrinkit - Lifestyle_Home: Liquid solution that saves shrunken sweaters,1,SharkTank
"Grip Clean - Health_SelfCare: Heavy duty, grease-cutting, hand cleaners, hand soaps and hand care products",1,SharkTank
PolarPro - Lifestyle_Home: GoPro and camera accessories,1,SharkTank
National association of ubble soccer - Fitness_Outdoors: organization promoting the advancement of bubble soccer,0,SharkTank
Brazi Bites - Food_Beverage: Brazilian cheese bread snacks,1,SharkTank
Umano - Children: apparel company featuring children’s artwork,1,SharkTank
Socktabs - Clothing_Fashion: tabs that keep socks together,1,SharkTank
Leaux Racing Trikes - Fitness_Outdoors: adult speed tricycles,0,SharkTank
"Glow Recipe - Health_SelfCare: cruelty free, natural beauty korean skincare products",1,SharkTank
Sarah Oliver Handbags - Other: community-made handbags knitted by senior citizens,1,SharkTank
"Trunkster - Travel_Auto: zipperless smart luggage designed with a builtin GPS, digital scale and charging station",1,SharkTank
"GeekMyTree - Software_Tech: Animated, app-controlled christmas tree lights",1,SharkTank
Beard Head - Clothing_Fashion: Knitted beard hats,0,SharkTank
Lovepop - Other: 3D paper popup greeting cards for all occasions ,1,SharkTank
PiperWai - Health_SelfCare: Charcoal-based all-natural deodorant,1,SharkTank
ABS Protein Pancakes - Food_Beverage: protein-packed pancake mix,1,SharkTank
Extreme Sandbox - Media_Entertainment: Use heavy machinery/equipment for fun.  Crush real cars!,1,SharkTank
"Total Tie Keep - Accessories_Gadgets: corrects, straightens and controls the entire necktie by loosely attaching the necktie to the shirt",0,SharkTank
FireAvert - Lifestyle_Home: fire prevention device that plugs into kitchen stove,1,SharkTank
Sprëtz - Health_SelfCare: All-natural hand and breath freshener,0,SharkTank
"Controlled Chaos - Cosmetics_Beauty: Curl defining creme for curly, frizzy and wavy hair",1,SharkTank
Ezpz - Other: Colorful line of silicone placemats that suction to table surfaces and high chairs,0,SharkTank
Fixed - Software_Tech: app that fights parking tickets for you ,1,SharkTank
Hatch Baby - Lifestyle_Home: smart sound machine and night light,1,SharkTank
Village Scholarships - Software_Tech: college crowdfunding site to help students with the cost of education,0,SharkTank
Beard King - Cosmetics_Beauty: apron for catching beard trimmings,1,SharkTank
"Shefit - Clothing_Fashion: customizable, adjustable zip up sports bras",1,SharkTank
"CO.ALITION - Travel_Auto: durable, water-resistant backpack with charging station for laptops and other electronics",0,SharkTank
IcyBreeze - Fitness_Outdoors: portable ice cooler and air conditioner,0,SharkTank
2400 Expert - Education: online ACT and SAT prep courses,1,SharkTank
R. Riveter - Accessories_Gadgets: handbags crafted by military spouses,1,SharkTank
BearTek - Software_Tech: gloves that wirelessly control phones and cameras,0,SharkTank
Major Mom - Services: professional home organizer service,0,SharkTank
"Combat Flip Flops - Clothing_Fashion: flip flops and sandals are made from leather, military-grade nylon ",1,SharkTank
SmartPlate - Lifestyle_Home: food weighing plate,0,SharkTank
"Bee Free Honee - Food_Beverage: 100% plant-based, sustainably produced honey alternative",1,SharkTank
Float Baby - Children: water therapy and float spa for babies,0,SharkTank
MTailor - Software_Tech: Men’s custom tailor app for clothes that fit perfectly,0,SharkTank
Sworkit - Fitness_Outdoors: customizable video workout fitness app,1,SharkTank
"Clean Sleep - Services: mobile, onsite mattress cleaning and sanitization service",0,SharkTank
"TUTUblue - Clothing_Fashion: line of full-body, sun protective swimwear ",0,SharkTank
Nohbo - Health_SelfCare: Water-soluble balls for packing shampoo and other personal care products,1,SharkTank
"Insta Fire - Fitness_Outdoors: water-repellent, instant fire-starter",1,SharkTank
Custard Stand Food Products - Food_Beverage: hot dog chili sauce ,0,SharkTank
PRx Performance - Fitness_Outdoors: saving fitness equipment for your home gym,1,SharkTank
Rags to Raches - Clothing_Fashion: kids rompers and jumpsuits,1,SharkTank
BetterBack - Health_SelfCare: back brace helping people effortlessly maintain good posture,1,SharkTank
Glacé Cryotherapy - Health_SelfCare: cryotherapy treatment spa,1,SharkTank
Linka - Software_Tech: smart bike lock,0,SharkTank
"Teaspressa - Food_Beverage: natural, organic tea in expresso-like shots",0,SharkTank
MobCraft Beer - Food_Beverage: crowdsourced beer crafting where beer lovers decide which recipes are produced,0,SharkTank
Beloved Shirts - Clothing_Fashion: wacky novelty apparel brand,0,SharkTank
IllumiBowl - Lifestyle_Home: motion-activated toilet light ,1,SharkTank
Innovation Pet - PetProducts: pet toys and supplies from dog houses to cat toys and more,1,SharkTank
Beer Blizzard - Accessories_Gadgets: beer cooling discs,1,SharkTank
Vengo - Accessories_Gadgets: touch screen mini wall-mounted vending machines ,1,SharkTank
The Good Promise - Food_Beverage: pure vegetable juices and pasta sauces,0,SharkTank
"Wondercide - Health_SelfCare: line of safe pesticide alternatives for pets, people, and property",1,SharkTank
PrideBites PetProducts - PetProducts: customizable products for pets,1,SharkTank
"TROBO - Education: STEM learning stories, interactive plush toy robots",1,SharkTank
NoPhone - Accessories_Gadgets: fake plastic phone fighting smartphone addiction ,0,SharkTank
Coolbox - Software_Tech: smart toolbox ,1,SharkTank
Petnostics - PetProducts: pet urine sample technology for monitoring your pet’s health,1,SharkTank
Frends - Clothing_Fashion: stylish designer headphones for women,0,SharkTank
popSLATE - Accessories_Gadgets: smartphone case with E-ink display,0,SharkTank
"Slyde Handboards - Fitness_Outdoors: mini surfboards that strap to your hand for more life, speed and control",1,SharkTank
The Drip Drop - Food_Beverage: edible waffle ring that slides onto an ice cream cone to catch melting drips,1,SharkTank
Jarrett & Raja Productions - Media_Entertainment: musical magician show,0,SharkTank
KidRunner - Fitness_Outdoors: high performance jogging stroller,0,SharkTank
InchBug - Lifestyle_Home: customizable labels for bottles and sippy cups,0,SharkTank
FashionTap - Software_Tech: social network for fashion bloggers that help them monetize their favorites brands,0,SharkTank
brellaBox - Software_Tech: umbrella sharing system and app,0,SharkTank
My Fruity Faces - Food_Beverage: fruit-flavored edible stickers,0,SharkTank
Brightwheel - Software_Tech: Childcare management app,1,SharkTank
"Dollop Gourmet - Food_Beverage: all-natural, gluten-free, dairy-free frosting",1,SharkTank
CreaProducts - Accessories_Gadgets: self-hair cutting tool for a straight cut,1,SharkTank
Yourself Expression - Accessories_Gadgets: interchangeable snap jewelry accessories,0,SharkTank
The Spooner - Fitness_Outdoors: practice board for working on your skateboard and surfboard balance,1,SharkTank
Camp No Counselors - Services: adult summer camp for grown-ups,0,SharkTank
Extreme Vehicle Protection - Travel_Auto: giant plastic bag to protects cars from extreme weather conditions,1,SharkTank
Gladiator Lacrosse - Fitness_Outdoors: lacrosse equipment for home training,0,SharkTank
VPcabs - Software_Tech: virtual pinball machines,1,SharkTank
"Pete and Pedro - Cosmetics_Beauty: men’s hairstyling, grooming and shaving products ",1,SharkTank
PMS Bites - Food_Beverage: healthy bite-sized snacks specifically designed for women experiencing PMS,0,SharkTank
Felt - Software_Tech: send a handwritten card or note app,1,SharkTank
Pavlok - Software_Tech: aversion therapy wearable tech to help fight bad habits,0,SharkTank
Fizzics - Food_Beverage: beer dispenser that uses sound wave technology for better tasting beer,1,SharkTank
Spoonful of Comfort - Services: Gourmet soup delivery service and get well gift care packages,0,SharkTank
ISlide - Clothing_Fashion: Customizable and fashionable athletic slide sandals.,0,SharkTank
ReThink - Software_Tech: anti-bullying app that prompts the sender to think twice before sending a message,1,SharkTank
The Lapel Project - Clothing_Fashion: custom suit lapels and designs,1,SharkTank
"GoodHangups - Accessories_Gadgets: magnetic sticker-based wall hanging system for posters, pictures, prints and more",1,SharkTank
Ice Age Meals - Food_Beverage: frozen paleo meals,0,SharkTank
TactiBite Fish Call - Fitness_Outdoors: Electronic fish call bait device ,1,SharkTank
Raising Wild - Clothing_Fashion: swim and apparel collection for women and kids,1,SharkTank
The Cookie Kahuna - Food_Beverage: Hawaii inspired cookies from a chocolate chip cookie connoisseur,0,SharkTank
TekDry - Services: mail in service for quickly and safely drying and fixing wet phones and electronic devices,1,SharkTank
Night Runner 270 - Accessories_Gadgets: 270 degree coverage shoe lights.,1,SharkTank
Solemates - Clothing_Fashion: protective high heel caps,1,SharkTank
Atlantic Candy Company - Children: surprise toy enclosed in a milk chocolate casing,0,SharkTank
Biem - Food_Beverage: liquid butter sprayer,1,SharkTank
Angels and Tomboys - Health_SelfCare: natural skincare for teen and tween girls,1,SharkTank
SandiLake Clothing - Clothing_Fashion: trendy clothing line for kids and adults,0,SharkTank
Parker's Maple - Food_Beverage: maple syrup foods.,0,SharkTank
SafeGrabs - Lifestyle_Home: multi-functional silicone kitchen accessory,1,SharkTank
SiliDog - PetProducts: Customizable silent silicone pet ID tags ,1,SharkTank
Joyce's Lulu Bang - Food_Beverage: line of BBQ and marinade sauces ,0,SharkTank
unPack - Services: Service that packs and delivers clothing to your destination allowing you to travel without luggage ,0,SharkTank
Sunscreenr - Software_Tech: device that detects where sunscreen is missing on your skin,1,SharkTank
Potato Parcel - Services: custom messages written on a potato,1,SharkTank
Eco Flower - Other: Floral bouquets made from sustainable and recyclable materials,1,SharkTank
The Style Club - Clothing_Fashion: female empowerment apparel brand,1,SharkTank
Safe Catch - Food_Beverage: low-mercury canned tuna,0,SharkTank
#besomebody - Software_Tech: marketplace app for sharing experiences,0,SharkTank
Milk Snob - Children: multi-functional baby cover,1,SharkTank
Jack's Stands & Marketplaces - Software_Tech: online marketplace and support for young entrepreneurs,1,SharkTank
Chi'lantro - Food_Beverage: Korean and Mexican fusion inspired food,1,SharkTank
Toor - Software_Tech: Smart lockbox for the real estate and hospitality industries ,1,SharkTank
PupBox - PetProducts: fun dog subscription box for puppyhood,1,SharkTank
Barbell Apparel - Clothing_Fashion: apparel for muscular bodies,0,SharkTank
ENERGYbits - Health_SelfCare: spirulina and chlorella energy tablets,0,SharkTank
Line Cutterz - Fitness_Outdoors: ring that cuts fishing line,1,SharkTank
Inboard Technology - Fitness_Outdoors: electric scooters and skateboards,1,SharkTank
"PetPlate - PetProducts: Healthy, human-quality pet food delivery service",0,SharkTank
Nootrobox - Health_SelfCare: cognition enhancing supplements (nootropics),0,SharkTank
Nomiku - Lifestyle_Home: Immersion Circulator For Sous Vide Cooking,1,SharkTank
"Sealed by Santa - Services: Customizable, personalized letters from Santa",1,SharkTank
"PolyGlide - Fitness_Outdoors: Sythentic Ice For Ice Hockey, Figure Skating And Recreational Skating",0,SharkTank
Digiwrap - Other: Digitally Printed Custom Wrapping Paper,1,SharkTank
Hand Out Gloves - Clothing_Fashion: Outdoor gloves that unzip midday to free your fingers,1,SharkTank
PDX Pet Design - PetProducts: Licki Cat Brush And Other Innovative Pet Care Products,0,SharkTank
"Basic Outfitters - Clothing_Fashion: Underwear, Undershirts And Socks Subscription Service For Men",0,SharkTank
Victory Coffees - Services: veteran owned and operated coffee subscription service,0,SharkTank
Naturally Perfect Dolls - Children: A Line Of Dolls Encouraging Self-Acceptance And Diversity,1,SharkTank
Grease Bags - Lifestyle_Home: Eco-Friendly Grease Disposable Bags,1,SharkTank
Pinblock - Children: toy building block system,1,SharkTank
Mama's Milk Box - Clothing_Fashion: high quality apparel for breastfeeding moms,0,SharkTank
NicePipes Apparel - Clothing_Fashion: stylish leg and arm warmers,0,SharkTank
Chirps - Food_Beverage: high-protein chips made from ground crickets,1,SharkTank
Vibes - Accessories_Gadgets: high-fidelity earplugs for listening to loud music,0,SharkTank
Popup Play - Children: service that lets kids design and build their own playhouse,1,SharkTank
Getaway - Services: tiny house cabin rentals in natural landscapes for city-dwellers,0,SharkTank
The Kooler - Fitness_Outdoors: Cooler within a cooler,1,SharkTank
Little Nomad - Children: Cute stylish playmats,0,SharkTank
RinseKit - Travel_Auto: Pressurized and fully portable shower system,1,SharkTank
DBest Products - Lifestyle_Home: Lightweight collapsible shopping cart and other storage products,1,SharkTank
Tranquilo - Children: sleep-inducing baby mat,1,SharkTank
Doc Spartan - Cosmetics_Beauty: natural products for skin and beard,1,SharkTank
"Peaceful Fruits - Food_Beverage: nutritious, sustainable fruit strip snacks on a social mission",0,SharkTank
Fire Fighter Turn Out Bags - Accessories_Gadgets: Bags and accessories made from firefighter turnout gear,1,SharkTank
Toymail - Children: voice chat recorded stuffed animal,1,SharkTank
Edn Wallgarden - Software_Tech: smart automated plant care,0,SharkTank
Hotels by Day - Services: conveniently book a day room at a hotel,0,SharkTank
Bitsbox - Children: monthly code projects subscription box for kids,0,SharkTank
Sand Cloud - Fitness_Outdoors: stylish Turkish beach towels with an environmental cause,1,SharkTank
Ora Organic - Health_SelfCare: sustainable plant-based supplements,0,SharkTank
DartDrones - Education: drone training and eucational courses,1,SharkTank
The Elephant Pants - Clothing_Fashion: pants on an elephant-saving mission,1,SharkTank
The Sleep Styler - Cosmetics_Beauty: foam hair rollers,1,SharkTank
Blendtique Wine Company - Lifestyle_Home: wine blending kits,1,SharkTank
MealEnders - Health_SelfCare: appetite curbing lozenges,0,SharkTank
Rareform - Lifestyle_Home: repurposed and recycled bags made from billboard vinyl,1,SharkTank
Apollo Peak - PetProducts: non-alcoholic pet wines,1,SharkTank
Seedsheet - Lifestyle_Home: easy seeding for home gardeners,1,SharkTank
CropSticks - Lifestyle_Home: sustainably produced bamboo chopsticks,0,SharkTank
"Under the Weather - Fitness_Outdoors: Essentially, Under the Weather is a tent/chair combination (they're called pods) that's portable, but not cumbersome. It keeps you warm and dry in cold weather and offers sun protection in warm weather.",1,SharkTank
Guard Llama - Services: handheld personal security device and subscription service that sends police to your exact location in the click of a button,1,SharkTank
Flag - Services: free photo printing,0,SharkTank
